partner_id,lender_name,loan_theme_type,country,region,number_of_loans,loaned_amount_for_theme_region_combo
215,Arvand,General,Tajikistan,Mastchoh,114,75875
215,Arvand,General (Women),Tajikistan,Mastchoh,1,125
215,Arvand,General,Tajikistan,Ovchi Qallacha,4,5000
215,Arvand,Higher Education,Tajikistan,Panjakent,4,3175
215,Arvand,General (Women),Tajikistan,Panjakent,2,4725
215,Arvand,General,Tajikistan,Panjakent,19,12400
215,Arvand,Green,Tajikistan,Panjakent,1,875
215,Arvand,General,Tajikistan,Pinjikent,74,42925
215,Arvand,General (Women),Tajikistan,Pinjikent,4,2975
215,Arvand,Higher Education,Tajikistan,Pinjikent,1,575
215,Arvand,General,Tajikistan,Roghun,1,200
215,Arvand,Higher Education,Tajikistan,Roghun,4,2800
215,Arvand,General,Tajikistan,Rudaki,10,8425
215,Arvand,Higher Education,Tajikistan,Shahriston,3,1275
215,Arvand,General (Women),Tajikistan,Shahriston,5,2775
215,Arvand,General,Tajikistan,Shahriston,18,13125
215,Arvand,General,Tajikistan,Sino,4,2350
215,Arvand,General,Tajikistan,Spitamen,88,55000
215,Arvand,Higher Education,Tajikistan,Spitamen,5,2375
215,Arvand,Green,Tajikistan,Spitamen,6,2900
215,Arvand,General (Women),Tajikistan,Spitamen,3,1125
215,Arvand,General,Tajikistan,Taboshar,4,3625
215,Arvand,General,Tajikistan,Tursunzade,3,3825
215,Arvand,General,Tajikistan,Utkansoi,12,12150
215,Arvand,General,Tajikistan,Vahdat,12,8075
215,Arvand,General,Tajikistan,Varzob,5,2825
215,Arvand,Higher Education,Tajikistan,Yova,1,400
215,Arvand,General,Tajikistan,Yova,29,8875
215,Arvand,Green,Tajikistan,Yova,4,1275
215,Arvand,Higher Education,Tajikistan,Zafarabad,6,4175
215,Arvand,General,Tajikistan,Zafarabad,26,18775
215,Arvand,General,Tajikistan,adrasmon,4,3275
215,Arvand,General (Women),Tajikistan,adrasmon,1,1025
215,Arvand,Higher Education,Tajikistan,kairaqum,2,725
215,Arvand,General,Tajikistan,kairaqum,3,1000
217,ACEP Cameroun,Extreme Poverty,Cameroon,ABONG-MBANG,1,175
217,ACEP Cameroun,Extreme Poverty,Cameroon,Bafang,2,1325
217,ACEP Cameroun,Agriculture,Cameroon,Bafoussam,51,23325
217,ACEP Cameroun,Extreme Poverty,Cameroon,Bafoussam,88,36425
217,ACEP Cameroun,Extreme Poverty,Cameroon,Douala,127,54575
217,ACEP Cameroun,Agriculture,Cameroon,Douala,3,1500
217,ACEP Cameroun,Extreme Poverty,Cameroon,Dschang,10,3650
217,ACEP Cameroun,Extreme Poverty,Cameroon,Ebolowa,9,3600
217,ACEP Cameroun,Agriculture,Cameroon,Ebolowa,43,23500
217,ACEP Cameroun,Extreme Poverty,Cameroon,EdÍ©a,28,11775
217,ACEP Cameroun,Agriculture,Cameroon,FOUMBAN,4,2625
217,ACEP Cameroun,Extreme Poverty,Cameroon,Kribi,35,15800
217,ACEP Cameroun,Extreme Poverty,Cameroon,Mbalmayo,2,1375
217,ACEP Cameroun,Agriculture,Cameroon,Mbalmayo,39,15025
217,ACEP Cameroun,Extreme Poverty,Cameroon,NKONGSAMBA,16,4175
217,ACEP Cameroun,Extreme Poverty,Cameroon,Ngaoundere,217,81175
217,ACEP Cameroun,Agriculture,Cameroon,Ngaoundere,74,28675
217,ACEP Cameroun,Extreme Poverty,Cameroon,Nkolbisson -YaoundÍ©,1,350
217,ACEP Cameroun,Agriculture,Cameroon,SangmÍ©lima,45,27100
217,ACEP Cameroun,Extreme Poverty,Cameroon,SangmÍ©lima,1,275
217,ACEP Cameroun,Extreme Poverty,Cameroon,YaoundÍ©,409,165175
217,ACEP Cameroun,Agriculture,Cameroon,YaoundÍ©,218,89875
217,ACEP Cameroun,Extreme Poverty,Cameroon,bafia,8,1975
217,ACEP Cameroun,Agriculture,Cameroon,bafia,63,36125
217,ACEP Cameroun,Extreme Poverty,Cameroon,bamenda,48,15800
217,ACEP Cameroun,Extreme Poverty,Cameroon,bertoua,86,28575
217,ACEP Cameroun,Extreme Poverty,Cameroon,foumbot,1,600
217,ACEP Cameroun,Agriculture,Cameroon,foumbot,7,3200
217,ACEP Cameroun,Extreme Poverty,Cameroon,mbouda,7,1700
217,ACEP Cameroun,Agriculture,Cameroon,mbouda,1,400
218,Strathmore University,Full Tuition,Kenya,Nairobi,11,150175
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Bandung Barat,10,5575
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Bandung Selatan,5,2475
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Bandung Timur,23,17225
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Bekasi,16,12350
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Bogor Barat,16,7950
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Bogor Selatan,32,21500
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Bogor Utara,44,25075
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Cianjur,17,7475
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Cibubur,4,875
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Cilegon,13,5975
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Cirebon,4,3325
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Denpasar,1,525
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Depok,15,9950
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Garut,4,2600
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Indramayu,3,2325
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Jakarta,23,17575
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Jember,3,2075
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Kendal,6,4800
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Klaten,1,925
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Kudus,7,4550
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Lebak,15,8225
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Lumajang,5,4200
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Magelang,6,3275
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Majalengka,32,24150
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Pekalongan,8,5300
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Purwokerto,5,3875
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Semarang,2,1425
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Serang,38,25600
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Situbondo,1,925
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Sukabumi,15,8775
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Sumedang,13,9500
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Surabaya,7,5200
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Tangerang Selatan,8,6200
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Tangerang,14,8550
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Tasikmalaya,22,15050
219,Rekan Usaha Mikro Anda (Ruma),Mobile Transactions,Indonesia,Yogyakarta,12,8825
222,UGAFODE Microfinance,General,Uganda,APAC,3,2025
222,UGAFODE Microfinance,Rural Inclusion,Uganda,APAC,8,675
222,UGAFODE Microfinance,General,Uganda,Aleptong,1,775
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Aleptong,6,550
222,UGAFODE Microfinance,Green,Uganda,Bombo Road,1,300
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Bombo Road,31,8975
222,UGAFODE Microfinance,Primary/Secondary Education,Uganda,Bombo Road,4,2700
222,UGAFODE Microfinance,General,Uganda,Bombo Road,344,131525
222,UGAFODE Microfinance,Agriculture,Uganda,Bombo Road,7,3575
222,UGAFODE Microfinance,Housing Improvement,Uganda,Bombo Road,30,21650
222,UGAFODE Microfinance,Rural Inclusion,Uganda,DOKOLO,5,675
222,UGAFODE Microfinance,General,Uganda,DOKOLO,1,300
222,UGAFODE Microfinance,Green,Uganda,Ibanda,1,450
222,UGAFODE Microfinance,General,Uganda,Ibanda,126,57850
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Ibanda,146,92025
222,UGAFODE Microfinance,Agriculture,Uganda,Ibanda,16,13000
222,UGAFODE Microfinance,Housing Improvement,Uganda,Ibanda,1,1500
222,UGAFODE Microfinance,Housing Improvement,Uganda,Ishaka,1,1125
222,UGAFODE Microfinance,Green,Uganda,Ishaka,22,13975
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Ishaka,137,64225
222,UGAFODE Microfinance,General,Uganda,Ishaka,112,55700
222,UGAFODE Microfinance,Agriculture,Uganda,Ishaka,9,6900
222,UGAFODE Microfinance,Green,Uganda,Jinja,1,1400
222,UGAFODE Microfinance,Housing Improvement,Uganda,Jinja,27,11175
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Jinja,140,47400
222,UGAFODE Microfinance,Primary/Secondary Education,Uganda,Jinja,4,1250
222,UGAFODE Microfinance,Agriculture,Uganda,Jinja,13,8650
222,UGAFODE Microfinance,General,Uganda,Jinja,365,101700
222,UGAFODE Microfinance,Rural Inclusion,Uganda,KOLE,5,575
222,UGAFODE Microfinance,Agriculture,Uganda,KOLE,6,975
222,UGAFODE Microfinance,Housing Improvement,Uganda,KOLE,1,425
222,UGAFODE Microfinance,General,Uganda,KOLE,3,2250
222,UGAFODE Microfinance,Agriculture,Uganda,Kagadi,4,2000
222,UGAFODE Microfinance,General,Uganda,Kagadi,63,35275
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Kagadi,89,45325
222,UGAFODE Microfinance,Housing Improvement,Uganda,Kagadi,1,625
222,UGAFODE Microfinance,General,Uganda,Kampala,589,220750
222,UGAFODE Microfinance,Green,Uganda,Kampala,2,1800
222,UGAFODE Microfinance,Vulnerable Women,Uganda,Kampala,9,6800
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Kampala,51,22100
222,UGAFODE Microfinance,Housing Improvement,Uganda,Kampala,13,8450
222,UGAFODE Microfinance,Agriculture,Uganda,Kampala,1,1400
222,UGAFODE Microfinance,Agriculture,Uganda,Kyotera,21,6025
222,UGAFODE Microfinance,General,Uganda,Kyotera,124,43875
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Kyotera,149,70675
222,UGAFODE Microfinance,Green,Uganda,Kyotera,2,1500
222,UGAFODE Microfinance,Housing Improvement,Uganda,Kyotera,2,1450
222,UGAFODE Microfinance,Agriculture,Uganda,Lira,21,1800
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Lira,37,11050
222,UGAFODE Microfinance,Housing Improvement,Uganda,Lira,4,1925
222,UGAFODE Microfinance,General,Uganda,Lira,204,55275
222,UGAFODE Microfinance,Housing Improvement,Uganda,Lyantonde,1,1125
222,UGAFODE Microfinance,Agriculture,Uganda,Lyantonde,1,1125
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Lyantonde,80,48050
222,UGAFODE Microfinance,Green,Uganda,Lyantonde,2,2650
222,UGAFODE Microfinance,General,Uganda,Lyantonde,15,9675
222,UGAFODE Microfinance,General,Uganda,Mbale,1,850
222,UGAFODE Microfinance,Agriculture,Uganda,Mbale,2,1975
222,UGAFODE Microfinance,Housing Improvement,Uganda,Mbarara,2,1425
222,UGAFODE Microfinance,Agriculture,Uganda,Mbarara,6,2625
222,UGAFODE Microfinance,General,Uganda,Mbarara,48,12675
222,UGAFODE Microfinance,Green,Uganda,Mbarara,9,2450
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Mbarara,47,19100
222,UGAFODE Microfinance,General,Uganda,Mpigi,120,56425
222,UGAFODE Microfinance,Green,Uganda,Mpigi,9,3000
222,UGAFODE Microfinance,Agriculture,Uganda,Mpigi,16,7850
222,UGAFODE Microfinance,Housing Improvement,Uganda,Mpigi,13,9250
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Mpigi,140,53950
222,UGAFODE Microfinance,General,Uganda,Nansana,1,700
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Nansana,1,250
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Ndejje,1,200
222,UGAFODE Microfinance,Housing Improvement,Uganda,Ntungamo,13,3250
222,UGAFODE Microfinance,Agriculture,Uganda,Ntungamo,6,1900
222,UGAFODE Microfinance,General,Uganda,Ntungamo,33,15150
222,UGAFODE Microfinance,Green,Uganda,Ntungamo,4,1475
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Ntungamo,69,33925
222,UGAFODE Microfinance,General,Uganda,Oyam,9,1150
222,UGAFODE Microfinance,Agriculture,Uganda,Rubaga Road,1,425
222,UGAFODE Microfinance,Vulnerable Women,Uganda,Rubaga Road,1,300
222,UGAFODE Microfinance,Housing Improvement,Uganda,Rubaga Road,12,7675
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Rubaga Road,24,9275
222,UGAFODE Microfinance,General,Uganda,Rubaga Road,208,92800
222,UGAFODE Microfinance,Vulnerable Women,Uganda,Rukungiri,5,1375
222,UGAFODE Microfinance,Agriculture,Uganda,Rukungiri,8,6650
222,UGAFODE Microfinance,Housing Improvement,Uganda,Rukungiri,19,15425
222,UGAFODE Microfinance,General,Uganda,Rukungiri,170,73375
222,UGAFODE Microfinance,Green,Uganda,Rukungiri,2,1025
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Rukungiri,167,79475
222,UGAFODE Microfinance,Green,Uganda,Rushere,1,1400
222,UGAFODE Microfinance,Agriculture,Uganda,Rushere,7,6625
222,UGAFODE Microfinance,Housing Improvement,Uganda,Rushere,2,2025
222,UGAFODE Microfinance,General,Uganda,Rushere,27,13625
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Rushere,73,41675
222,UGAFODE Microfinance,Agriculture,Uganda,Sembabule,4,950
222,UGAFODE Microfinance,General,Uganda,Sembabule,22,7700
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Sembabule,35,17525
222,UGAFODE Microfinance,Vulnerable Women,Uganda,Sembabule,3,950
222,UGAFODE Microfinance,Green,Uganda,Sembabule,11,3275
222,UGAFODE Microfinance,Green,Uganda,Wakiso,1,1200
222,UGAFODE Microfinance,Rural Inclusion,Uganda,Wakiso,1,1475
222,UGAFODE Microfinance,General,Uganda,Wakiso,15,12225
222,UGAFODE Microfinance,Housing Improvement,Uganda,Wakiso,2,1150
222,UGAFODE Microfinance,Agriculture,Uganda,Wakiso,1,1400
225,Novica,Artisan,Ghana,Aburi,2,1400
225,Novica,Artisan,Ghana,Accra,26,29450
225,Novica,Artisan,India,Agra,1,2100
225,Novica,Artisan,Guatemala,Antigua,6,9250
225,Novica,Artisan,Indonesia,Bali,42,156550
225,Novica,Artisan,Thailand,Bangkapi,2,2000
225,Novica,Artisan,Peru,CUSCO,1,400
225,Novica,Artisan,Peru,Callao,1,1100
225,Novica,Artisan,Peru,Chachapoyas,1,1050
225,Novica,Artisan,Thailand,Chiang Mai,21,47450
225,Novica,Artisan,Guatemala,Chichicastenango,2,4100
225,Novica,Artisan,Indonesia,Denpasar,5,7000
225,Novica,Artisan,Indonesia,Gianyar,8,23950
225,Novica,Artisan,Mexico,Guadalajara,2,6200
225,Novica,Artisan,Guatemala,Guatemala City,2,2600
225,Novica,Artisan,Peru,HUANCAYO,3,6400
225,Novica,Artisan,India,Haryana,1,1200
225,Novica,Artisan,India,Jaipur,2,4000
225,Novica,Artisan,Indonesia,Java,6,9800
225,Novica,Artisan,Ghana,Keta,1,400
225,Novica,Artisan,Ghana,Kumasi,1,400
225,Novica,Artisan,Peru,Lima,57,102050
225,Novica,Artisan,Guatemala,Masaya,1,100
225,Novica,Artisan,Mexico,Mexico City,3,5100
225,Novica,Artisan,India,New Delhi,4,6050
225,Novica,Artisan,Ghana,Nsawam,2,2500
225,Novica,Artisan,Mexico,Oaxaca,12,26100
225,Novica,Artisan,Peru,Piura,1,2850
225,Novica,Artisan,Brazil,Rio de Janeiro,6,6900
225,Novica,Artisan,Guatemala,SacatepÍ©quez,6,11900
225,Novica,Artisan,Nicaragua,San Juan de Oriente,1,200
225,Novica,Artisan,Guatemala,Santiago Atitlan,3,1700
225,Novica,Artisan,Mexico,Tlajomulco de ZÍ_Í±iga,2,10500
225,Novica,Artisan,Mexico,Tlalnepantla,1,1500
225,Novica,Artisan,Mexico,Tlaquepaque,1,3500
225,Novica,Artisan,Mexico,Tonala,4,14300
226,Sistema Biobolsa,Green,Mexico,Acambay,11,14450
226,Sistema Biobolsa,Equipment Purchase,Mexico,AcatlÍn,1,375
226,Sistema Biobolsa,Green,Mexico,AcatlÍn,10,13200
226,Sistema Biobolsa,Agricultural Infrastructure,Mexico,Aculco,1,3425
226,Sistema Biobolsa,Green,Mexico,Aculco,29,15950
226,Sistema Biobolsa,Green,Mexico,Ahuatlan,1,975
226,Sistema Biobolsa,Green,Mexico,Amecameca,1,750
226,Sistema Biobolsa,Green,Mexico,Apan,1,575
226,Sistema Biobolsa,Green,Mexico,Apizaco,1,1050
226,Sistema Biobolsa,Green,Nicaragua,Boaco,1,500
226,Sistema Biobolsa,Green,Mexico,Chapa de Mota,3,1200
226,Sistema Biobolsa,Green,Mexico,Chiautempan,2,2825
226,Sistema Biobolsa,Green,Mexico,Chiautzingo,2,2000
226,Sistema Biobolsa,Green,Mexico,ChimalhuacÍn,1,875
226,Sistema Biobolsa,Green,Mexico,Cholula,1,475
226,Sistema Biobolsa,Green,Mexico,Contla de Juan Cuamatzi,3,2725
226,Sistema Biobolsa,Green,Mexico,Cuautepec,3,2000
226,Sistema Biobolsa,Green,Nicaragua,Diriamba,1,300
226,Sistema Biobolsa,Green,Nicaragua,El Castillo,2,800
226,Sistema Biobolsa,Green,Mexico,Emiliano Zapata,1,1225
226,Sistema Biobolsa,Green,Mexico,EspaÍ±ita,1,1425
226,Sistema Biobolsa,Green,Mexico,Huasca de Ocampo,3,4150
226,Sistema Biobolsa,Green,Mexico,Huejotzingo,1,1050
226,Sistema Biobolsa,Green,Mexico,Hueyotlipan,1,850
226,Sistema Biobolsa,Green,Mexico,Hueypoxtla,1,675
226,Sistema Biobolsa,Green,Mexico,Ixtenco,1,1175
226,Sistema Biobolsa,Green,Mexico,JILOTEPEC,11,8025
226,Sistema Biobolsa,Green,Nicaragua,Jalapa,1,300
226,Sistema Biobolsa,Green,Nicaragua,Jinotenga,1,300
226,Sistema Biobolsa,Green,Nicaragua,Juigalpa,1,725
226,Sistema Biobolsa,Green,Nicaragua,La Concordia,1,300
226,Sistema Biobolsa,Green,Nicaragua,Malpasillo,1,300
226,Sistema Biobolsa,Green,Mexico,Metepec,1,1225
226,Sistema Biobolsa,Agricultural Infrastructure,Mexico,Panotla,1,6150
226,Sistema Biobolsa,Green,Mexico,Papalotla,1,650
226,Sistema Biobolsa,Green,Nicaragua,Rio San Juan El Castillo,2,800
226,Sistema Biobolsa,Green,Nicaragua,"RÍ_o san Juan, La libertad",1,300
226,Sistema Biobolsa,Green,Mexico,San MartÍ_n,1,875
226,Sistema Biobolsa,Green,Mexico,San Miguel Xoxtla,1,500
226,Sistema Biobolsa,Green,Mexico,San Salvador el Verde,1,1450
226,Sistema Biobolsa,Green,Mexico,San Salvador,1,1150
226,Sistema Biobolsa,Green,Mexico,Santa Ana Nopalucan,1,600
226,Sistema Biobolsa,Green,Nicaragua,Santa MarÍ_a de Pantasma,1,300
226,Sistema Biobolsa,Green,Mexico,Singuilucan,1,800
226,Sistema Biobolsa,Green,Mexico,Soyaniquilpan,1,325
226,Sistema Biobolsa,Green,Mexico,Tejupilco,1,1375
226,Sistema Biobolsa,Green,Mexico,Temascalcingo,10,7875
226,Sistema Biobolsa,Agricultural Infrastructure,Mexico,Temascaltepec,1,6275
226,Sistema Biobolsa,Green,Mexico,Temascaltepec,1,1525
226,Sistema Biobolsa,Green,Mexico,Teoloyucan,1,1150
226,Sistema Biobolsa,Agricultural Infrastructure,Mexico,TepatitlÍn de Morelos,1,5300
226,Sistema Biobolsa,Green,Mexico,Tepeapulco,1,725
226,Sistema Biobolsa,Green,Mexico,Tequixquiac,3,2975
226,Sistema Biobolsa,Green,Mexico,Tetla de la Solidaridad,1,375
226,Sistema Biobolsa,Green,Mexico,Tetlatlahuca,3,4400
226,Sistema Biobolsa,Green,Mexico,Texcoco,2,2750
226,Sistema Biobolsa,Green,Mexico,Tilapa,1,900
226,Sistema Biobolsa,Green,Mexico,Tlaxcala,3,4025
226,Sistema Biobolsa,Green,Mexico,Tlaxco,1,2075
226,Sistema Biobolsa,Green,Mexico,Tlayacapan,1,2450
226,Sistema Biobolsa,Green,Mexico,Tzompantepec,1,800
226,Sistema Biobolsa,Green,Mexico,Villa del Carbon,8,7000
226,Sistema Biobolsa,Green,Mexico,Xaltocan,1,1750
226,Sistema Biobolsa,Green,Mexico,Zacatelco,1,700
226,Sistema Biobolsa,Agricultural Infrastructure,Mexico,Zacatelco,1,6200
226,Sistema Biobolsa,Green,Mexico,Tepalcingo,1,2475
227,Agro Capital Management,Agriculture,Ukraine,Andreevka,1,3775
227,Agro Capital Management,Agriculture,Ukraine,Antonovka,1,4775
227,Agro Capital Management,Agriculture,Ukraine,Dzerjinivka,1,4975
227,Agro Capital Management,Agriculture,Ukraine,Krasnopol,1,4850
227,Agro Capital Management,Agriculture,Ukraine,Mikaylo-Lukasheve,1,4175
227,Agro Capital Management,Agriculture,Ukraine,Sinelnikovo,1,5000
227,Agro Capital Management,Agriculture,Ukraine,Tomakovka,1,4775
